job,age,campaign,euribor3m,y
services,54,1,4.965,0
admin.,57,1,4.965,0
admin.,57,1,4.965,0
admin.,57,1,4.965,0
entrepreneur,55,1,4.965,0
technician,32,1,4.965,0
technician,29,3,4.965,0
technician,40,1,4.965,0
admin.,46,1,4.965,0
admin.,42,1,4.965,0
admin.,33,2,4.965,0
admin.,57,4,4.965,1
admin.,42,1,4.965,0
admin.,34,1,4.965,0
admin.,34,1,4.965,0
unemployed,42,1,4.965,0
admin.,58,2,4.965,0
unemployed,48,1,4.965,0
technician,30,1,4.965,0
admin.,42,1,4.965,0
admin.,44,1,4.965,0
management,48,1,4.965,0
admin.,36,1,4.965,0
admin.,54,9,4.965,0
admin.,41,1,4.965,0
admin.,31,1,4.965,0
admin.,31,1,4.965,0
admin.,41,1,4.965,0
technician,33,1,4.965,0
self-employed,45,1,4.965,0
admin.,31,1,4.965,0
technician,40,1,4.965,0
technician,35,1,4.965,0
technician,32,1,4.965,0
technician,29,1,4.965,0
technician,29,1,4.965,0
technician,55,1,4.965,0
technician,45,1,4.965,0
admin.,57,2,4.965,0
blue-collar,52,2,4.965,0
blue-collar,54,1,4.965,0
blue-collar,54,1,4.965,0
technician,31,2,4.965,0
admin.,34,1,4.965,0
blue-collar,54,1,4.965,0
admin.,34,1,4.965,0
admin.,31,1,4.965,0
blue-collar,45,1,4.965,0
blue-collar,54,1,4.965,0
technician,29,1,4.965,0
admin.,57,6,4.965,0
blue-collar,54,1,4.965,0
admin.,50,5,4.965,1
admin.,39,3,4.965,0
technician,33,1,4.965,1
management,40,1,4.965,0
management,40,1,4.965,0
management,39,1,4.965,0
admin.,39,5,4.965,0
technician,30,1,4.965,0
admin.,52,1,4.965,0
blue-collar,59,2,4.965,0
admin.,44,2,4.965,1
technician,34,1,4.965,0
blue-collar,46,1,4.965,0
technician,31,1,4.965,0
admin.,34,1,4.965,0
admin.,34,1,4.965,0
admin.,30,2,4.965,0
admin.,57,4,4.965,1
technician,39,6,4.965,1
retired,58,4,4.965,0
technician,52,3,4.965,0
admin.,33,2,4.965,0
management,32,3,4.965,0
admin.,56,2,4.965,0
admin.,53,2,4.965,0
services,54,2,4.965,0
retired,60,3,4.965,1
admin.,32,2,4.965,0
services,50,2,4.965,1
technician,55,2,4.965,0
admin.,34,2,4.965,0
technician,35,2,4.965,0
technician,31,1,4.965,0
admin.,58,2,4.965,0
technician,31,2,4.965,0
technician,31,2,4.965,0
management,44,1,4.965,0
admin.,46,2,4.965,1
technician,32,3,4.965,0
admin.,48,2,4.965,0
blue-collar,57,1,4.965,0
blue-collar,57,1,4.965,0
blue-collar,57,1,4.965,0
entrepreneur,34,1,4.965,0
entrepreneur,34,1,4.965,0
management,40,2,4.965,1
entrepreneur,34,1,4.965,0
blue-collar,44,1,4.965,0
unemployed,46,2,4.965,0
self-employed,33,4,4.965,0
blue-collar,44,12,4.965,0
admin.,34,1,4.965,1
admin.,52,2,4.965,0
admin.,47,2,4.965,0
technician,37,5,4.965,0
unknown,34,1,4.965,0
technician,29,3,4.965,0
technician,31,5,4.965,0
management,46,1,4.965,0
housemaid,52,11,4.965,0
blue-collar,44,1,4.965,0
management,32,1,4.965,0
housemaid,41,1,4.965,0
technician,57,1,4.965,0
technician,33,1,4.965,0
management,51,1,4.965,0
blue-collar,49,4,4.965,0
entrepreneur,34,1,4.965,0
management,54,1,4.965,1
admin.,48,1,4.965,0
self-employed,59,3,4.965,0
technician,35,5,4.965,0
admin.,36,1,4.965,0
technician,37,1,4.965,0
admin.,36,1,4.965,1
housemaid,55,1,4.965,0
technician,41,1,4.965,0
blue-collar,49,1,4.965,0
management,39,1,4.965,1
technician,33,1,4.965,0
admin.,30,4,4.965,0
blue-collar,54,1,4.965,0
blue-collar,29,2,4.965,0
technician,34,2,4.965,1
admin.,29,3,4.965,0
admin.,45,1,4.965,0
admin.,37,1,4.965,0
technician,29,3,4.965,0
admin.,30,2,4.965,0
blue-collar,51,2,4.965,0
retired,54,5,4.965,0
blue-collar,59,2,4.965,0
blue-collar,52,1,4.965,0
technician,54,1,4.965,0
management,57,1,4.965,0
technician,31,2,4.965,0
admin.,32,1,4.965,0
retired,56,3,4.965,0
admin.,39,3,4.965,0
technician,44,4,4.965,0
admin.,31,3,4.965,0
entrepreneur,34,3,4.965,0
blue-collar,51,3,4.965,0
retired,46,3,4.965,0
admin.,31,3,4.965,0
management,51,6,4.965,0
management,57,2,4.965,0
technician,57,8,4.965,0
admin.,30,2,4.965,0
admin.,31,3,4.965,0
retired,59,3,4.965,0
blue-collar,45,2,4.965,0
admin.,31,2,4.965,0
technician,55,3,4.965,0
admin.,34,3,4.965,0
admin.,34,3,4.965,0
technician,32,3,4.965,0
admin.,35,5,4.965,0
blue-collar,59,4,4.965,0
technician,48,3,4.965,0
management,33,2,4.965,0
blue-collar,45,8,4.965,0
technician,42,8,4.965,0
technician,31,3,4.965,0
technician,35,3,4.965,0
technician,32,5,4.965,0
management,33,4,4.965,0
admin.,45,2,4.965,0
blue-collar,58,4,4.965,0
technician,33,2,4.964,0
technician,50,5,4.964,0
technician,32,8,4.964,0
technician,33,4,4.964,0
services,44,3,4.964,0
admin.,49,2,4.964,0
technician,33,1,4.964,0
services,53,1,4.964,0
management,32,1,4.964,0
entrepreneur,48,1,4.964,0
technician,32,1,4.964,0
technician,33,1,4.964,0
blue-collar,52,1,4.964,0
blue-collar,45,1,4.964,0
technician,34,1,4.964,0
technician,34,1,4.964,0
admin.,30,1,4.964,0
admin.,33,1,4.964,0
technician,39,3,4.964,0
admin.,30,1,4.964,0
technician,33,1,4.964,0
technician,31,1,4.964,0
technician,57,2,4.964,0
admin.,42,1,4.964,0
technician,31,1,4.964,0
admin.,42,1,4.964,0
admin.,42,1,4.964,0
admin.,42,1,4.964,0
unknown,30,1,4.964,0
technician,31,1,4.964,1
admin.,31,2,4.964,0
technician,31,3,4.964,0
technician,35,1,4.964,0
entrepreneur,23,1,4.964,0
admin.,41,1,4.964,0
services,45,1,4.964,0
admin.,31,1,4.964,0
technician,31,1,4.964,0
admin.,35,1,4.964,0
admin.,32,1,4.964,0
self-employed,55,5,4.964,0
services,54,1,4.964,0
admin.,32,1,4.964,0
admin.,32,1,4.964,0
technician,31,1,4.964,0
admin.,45,1,4.964,0
technician,54,2,4.964,0
technician,32,1,4.964,0
admin.,31,1,4.964,0
admin.,34,1,4.964,0
technician,35,2,4.964,0
admin.,34,1,4.964,0
technician,36,1,4.964,0
admin.,34,1,4.964,0
housemaid,47,1,4.964,0
admin.,42,1,4.964,0
technician,49,3,4.964,0
blue-collar,54,3,4.964,0
self-employed,45,1,4.964,0
blue-collar,56,2,4.964,0
technician,50,3,4.964,0
admin.,31,1,4.964,0
housemaid,41,1,4.964,0
housemaid,41,1,4.964,0
housemaid,41,1,4.964,0
technician,38,1,4.964,0
blue-collar,49,1,4.964,0
housemaid,41,1,4.964,0
admin.,34,6,4.964,0
blue-collar,59,2,4.964,0
admin.,47,2,4.964,0
technician,49,3,4.964,0
technician,34,1,4.964,0
admin.,33,3,4.964,0
technician,34,1,4.964,0
admin.,31,1,4.964,0
self-employed,30,1,4.964,0
self-employed,36,2,4.964,1
self-employed,50,1,4.964,0
self-employed,40,1,4.964,0
self-employed,40,1,4.964,0
admin.,33,2,4.964,0
admin.,30,1,4.964,0
admin.,32,1,4.964,0
admin.,36,2,4.964,0
technician,34,1,4.964,0
technician,35,1,4.964,0
technician,42,1,4.964,0
blue-collar,51,2,4.964,0
blue-collar,54,2,4.964,0
technician,34,1,4.964,1
admin.,32,1,4.964,0
admin.,32,1,4.964,0
technician,58,2,4.964,0
technician,42,1,4.964,0
technician,34,1,4.964,0
retired,57,1,4.964,0
technician,34,2,4.964,0
technician,31,1,4.964,0
technician,41,1,4.964,0
admin.,29,1,4.964,0
admin.,31,3,4.964,0
admin.,29,2,4.964,0
self-employed,54,13,4.964,0
services,52,5,4.964,0
technician,31,1,4.964,0
technician,31,1,4.964,0
admin.,32,1,4.964,0
admin.,39,1,4.964,0
blue-collar,48,1,4.964,0
admin.,29,1,4.964,0
admin.,40,2,4.964,0
technician,41,2,4.964,0
blue-collar,49,1,4.964,0
admin.,29,1,4.964,0
admin.,31,1,4.964,0
admin.,31,1,4.964,0
admin.,47,1,4.964,0
admin.,31,1,4.964,0
admin.,31,1,4.964,0
admin.,49,1,4.964,0
technician,36,3,4.964,0
management,34,6,4.964,0
admin.,30,1,4.964,0
admin.,32,2,4.964,0
entrepreneur,35,3,4.964,0
technician,31,2,4.964,0
admin.,31,1,4.964,0
technician,50,1,4.964,0
technician,50,1,4.964,0
management,36,1,4.964,0
admin.,41,1,4.964,0
self-employed,36,1,4.964,0
admin.,34,1,4.964,1
admin.,30,1,4.964,0
admin.,47,1,4.964,0
blue-collar,44,1,4.964,0
admin.,49,1,4.964,0
technician,29,2,4.964,0
admin.,46,5,4.964,0
blue-collar,45,3,4.964,0
admin.,45,1,4.964,1
technician,31,3,4.964,0
technician,41,2,4.964,0
services,45,2,4.964,0
technician,31,2,4.964,0
admin.,39,1,4.964,0
technician,32,2,4.964,0
admin.,40,1,4.964,0
technician,34,3,4.964,0
admin.,30,2,4.964,0
retired,59,1,4.964,0
admin.,39,1,4.964,0
technician,46,1,4.964,0
technician,32,2,4.964,0
technician,30,1,4.964,0
technician,33,2,4.964,0
blue-collar,44,1,4.964,0
technician,34,3,4.964,0
technician,58,1,4.964,0
technician,34,2,4.964,0
services,54,9,4.964,1
admin.,47,1,4.964,0
admin.,30,1,4.964,0
housemaid,31,1,4.964,0
blue-collar,56,1,4.964,0
technician,58,1,4.964,0
technician,30,4,4.964,0
self-employed,36,2,4.964,1
housemaid,31,4,4.964,0
housemaid,31,1,4.964,1
technician,49,14,4.964,0
technician,57,3,4.964,0
blue-collar,53,3,4.964,0
management,39,3,4.964,0
technician,59,1,4.964,0
admin.,53,1,4.964,0
admin.,30,1,4.964,1
technician,33,2,4.964,0
technician,33,2,4.964,0
admin.,47,2,4.964,0
technician,32,4,4.964,0
technician,34,1,4.964,0
management,35,3,4.964,0
admin.,58,1,4.964,0
admin.,47,4,4.964,0
blue-collar,49,1,4.964,0
technician,50,2,4.964,0
technician,31,1,4.964,0
blue-collar,49,1,4.964,0
technician,55,1,4.964,0
technician,44,1,4.964,0
technician,48,8,4.964,0
admin.,32,2,4.964,0
admin.,32,3,4.964,0
admin.,31,1,4.964,0
technician,30,3,4.964,0
blue-collar,45,2,4.964,0
technician,49,2,4.964,0
self-employed,42,2,4.964,0
technician,31,4,4.964,0
admin.,47,2,4.964,1
technician,35,1,4.964,0
technician,35,1,4.964,0
management,41,1,4.964,0
technician,35,1,4.964,0
technician,35,3,4.964,0
technician,47,2,4.964,0
technician,31,3,4.964,0
self-employed,35,2,4.964,1
admin.,46,1,4.964,0
blue-collar,51,2,4.964,0
technician,31,3,4.964,0
blue-collar,51,1,4.964,0
admin.,33,2,4.964,0
blue-collar,47,4,4.964,0
self-employed,50,7,4.964,0
technician,34,1,4.964,0
technician,34,1,4.964,0
technician,33,5,4.964,0
retired,59,1,4.964,0
technician,31,1,4.964,0
services,46,2,4.964,0
admin.,41,2,4.964,0
technician,31,1,4.964,0
admin.,34,1,4.964,0
admin.,34,1,4.964,0
admin.,31,1,4.964,0
admin.,35,1,4.964,0
technician,53,2,4.964,0
technician,30,4,4.964,0
technician,29,3,4.964,0
blue-collar,47,13,4.964,1
self-employed,54,3,4.964,1
technician,54,1,4.964,0
technician,31,3,4.964,0
blue-collar,47,3,4.964,0
technician,29,3,4.964,0
blue-collar,47,3,4.964,0
housemaid,43,5,4.964,0
self-employed,54,4,4.964,0
technician,29,1,4.964,0
management,51,1,4.964,0
technician,54,2,4.964,0
management,51,1,4.964,0
housemaid,33,1,4.964,0
self-employed,54,3,4.964,0
technician,37,2,4.964,0
technician,29,3,4.964,0
admin.,38,2,4.964,0
blue-collar,54,3,4.964,0
admin.,32,4,4.964,0
technician,36,3,4.964,0
entrepreneur,53,2,4.964,0
blue-collar,54,5,4.964,0
unknown,32,3,4.964,0
self-employed,54,4,4.964,0
technician,36,3,4.964,0
blue-collar,54,2,4.964,0
blue-collar,48,3,4.964,0
technician,32,2,4.964,0
technician,35,2,4.964,1
admin.,58,3,4.964,0
admin.,32,2,4.964,0
admin.,38,2,4.963,0
technician,38,3,4.963,0
admin.,30,3,4.963,1
unemployed,33,3,4.963,0
admin.,35,2,4.963,1
technician,50,2,4.963,1
admin.,35,3,4.963,0
services,45,2,4.963,1
management,31,5,4.963,0
technician,33,3,4.963,0
entrepreneur,33,7,4.963,0
admin.,34,3,4.963,0
technician,32,5,4.963,0
admin.,33,4,4.963,0
technician,30,4,4.963,1
technician,35,2,4.963,1
technician,41,2,4.963,0
admin.,54,2,4.963,0
admin.,38,2,4.963,0
services,46,2,4.963,0
blue-collar,53,2,4.963,0
technician,29,3,4.963,0
unemployed,33,4,4.963,0
technician,41,2,4.963,0
technician,30,2,4.963,0
admin.,32,2,4.963,0
retired,56,2,4.963,0
admin.,30,2,4.963,0
admin.,39,3,4.963,0
admin.,32,2,4.963,0
housemaid,30,3,4.963,0
technician,40,3,4.963,0
admin.,59,2,4.963,0
admin.,49,4,4.963,0
self-employed,36,7,4.963,0
technician,35,4,4.963,1
services,48,5,4.963,0
technician,41,2,4.963,0
admin.,31,5,4.963,0
technician,29,9,4.963,0
admin.,47,9,4.963,0
housemaid,52,2,4.963,0
admin.,30,2,4.963,0
technician,31,4,4.963,0
services,45,3,4.963,0
technician,37,3,4.963,0
technician,32,4,4.963,0
admin.,30,9,4.963,0
technician,32,6,4.963,0
blue-collar,48,3,4.963,1
services,46,3,4.963,0
admin.,32,2,4.963,0
admin.,50,3,4.963,0
admin.,30,3,4.963,0
services,46,5,4.963,0
blue-collar,47,2,4.963,0
technician,33,2,4.963,0
unemployed,34,2,4.963,0
admin.,34,3,4.963,0
admin.,30,2,4.963,0
management,31,11,4.963,0
self-employed,41,2,4.963,0
technician,33,4,4.963,0
admin.,48,5,4.963,0
admin.,54,2,4.963,0
admin.,31,2,4.963,0
admin.,47,2,4.963,0
technician,35,2,4.963,0
management,43,5,4.963,0
technician,33,3,4.963,0
admin.,32,2,4.963,0
technician,31,2,4.963,0
admin.,38,2,4.963,0
management,33,3,4.963,0
admin.,35,3,4.963,0
admin.,36,2,4.963,0
admin.,31,4,4.963,0
management,31,3,4.963,0
technician,37,2,4.963,0
technician,30,2,4.963,0
entrepreneur,38,2,4.963,0
blue-collar,46,2,4.963,0
unemployed,49,4,4.963,0
technician,33,2,4.963,0
self-employed,36,5,4.963,0
technician,41,3,4.963,0
technician,32,3,4.963,0
services,39,2,4.963,0
technician,45,2,4.963,0
admin.,32,3,4.963,0
admin.,36,4,4.963,0
admin.,38,2,4.963,0
admin.,35,3,4.963,0
admin.,34,12,4.963,0
technician,33,3,4.963,0
admin.,50,2,4.963,0
services,49,2,4.963,1
services,50,2,4.963,0
technician,37,2,4.963,0
technician,35,3,4.963,0
technician,35,3,4.963,0
technician,40,2,4.963,0
technician,38,2,4.963,0
technician,33,2,4.963,0
admin.,29,2,4.963,0
self-employed,30,4,4.963,0
technician,38,2,4.963,0
services,46,2,4.963,0
housemaid,52,2,4.963,0
management,31,2,4.963,0
admin.,31,7,4.963,0
admin.,34,4,4.963,0
technician,42,7,4.963,0
housemaid,52,2,4.963,0
admin.,33,7,4.963,0
admin.,44,2,4.963,0
admin.,41,2,4.963,0
admin.,34,4,4.963,0
technician,39,2,4.963,0
admin.,33,2,4.963,0
admin.,36,5,4.963,0
technician,43,4,4.963,0
technician,45,4,4.963,0
blue-collar,48,1,4.963,0
admin.,38,4,4.963,0
technician,29,2,4.963,0
housemaid,52,2,4.963,0
self-employed,41,1,4.963,0
technician,41,2,4.963,1
technician,36,1,4.963,0
admin.,36,1,4.963,0
technician,35,1,4.963,0
technician,35,1,4.963,0
admin.,35,1,4.963,0
management,32,4,4.963,0
admin.,35,1,4.963,0
services,50,1,4.963,0
admin.,29,3,4.963,0
admin.,35,1,4.963,0
technician,42,1,4.963,0
technician,35,1,4.963,0
admin.,34,1,4.963,0
technician,31,1,4.963,0
admin.,33,1,4.963,0
unemployed,33,1,4.963,0
housemaid,35,1,4.963,0
admin.,47,1,4.963,0
admin.,30,2,4.963,0
admin.,36,2,4.963,0
blue-collar,50,3,4.963,0
blue-collar,44,1,4.963,0
technician,38,5,4.963,0
admin.,34,3,4.963,0
management,33,1,4.963,0
self-employed,36,1,4.963,0
technician,40,3,4.963,0
self-employed,36,1,4.963,0
technician,31,2,4.963,0
technician,41,3,4.963,0
admin.,31,2,4.963,0
technician,30,4,4.963,0
technician,59,1,4.963,0
self-employed,41,2,4.963,0
admin.,32,1,4.963,0
admin.,37,1,4.963,0
admin.,51,5,4.963,0
admin.,32,1,4.963,0
technician,30,1,4.963,0
technician,42,1,4.963,0
admin.,38,4,4.963,0
blue-collar,44,1,4.963,0
technician,30,2,4.963,0
technician,40,7,4.963,0
blue-collar,50,2,4.963,0
admin.,52,2,4.963,0
technician,38,10,4.963,0
blue-collar,54,1,4.963,1
blue-collar,48,3,4.963,0
technician,41,1,4.963,0
blue-collar,54,2,4.963,0
admin.,31,2,4.963,0
technician,36,2,4.963,0
admin.,34,3,4.963,0
retired,53,3,4.963,0
technician,42,4,4.963,0
technician,42,2,4.963,0
technician,55,4,4.963,0
admin.,34,3,4.963,0
admin.,30,7,4.963,0
admin.,47,1,4.963,0
admin.,37,1,4.963,0
unemployed,33,2,4.963,0
unemployed,33,2,4.963,0
self-employed,31,3,4.963,0
admin.,35,6,4.963,0
technician,45,1,4.963,0
management,31,1,4.963,0
admin.,30,1,4.963,0
technician,30,1,4.963,0
technician,31,1,4.963,0
technician,41,1,4.963,0
admin.,36,1,4.963,0
retired,53,2,4.963,0
technician,41,1,4.963,0
services,50,3,4.963,0
technician,31,3,4.963,0
technician,34,5,4.963,0
technician,30,3,4.963,0
management,54,4,4.963,0
admin.,47,6,4.963,1
self-employed,41,5,4.963,0
admin.,38,5,4.963,0
technician,29,2,4.963,0
management,54,4,4.963,0
housemaid,29,2,4.963,0
admin.,32,2,4.963,0
admin.,34,4,4.963,0
management,42,2,4.963,0
blue-collar,48,10,4.963,0
self-employed,41,3,4.963,0
technician,31,7,4.963,0
admin.,30,2,4.963,0
housemaid,52,3,4.963,0
admin.,31,10,4.963,0
admin.,35,2,4.963,0
blue-collar,49,6,4.963,0
admin.,30,3,4.963,0
blue-collar,55,3,4.963,0
admin.,42,3,4.963,0
admin.,31,4,4.963,0
technician,32,6,4.963,0
technician,37,5,4.963,0
admin.,49,2,4.963,1
unknown,49,6,4.963,0
technician,40,3,4.963,0
admin.,37,6,4.963,0
admin.,45,3,4.963,0
technician,31,2,4.963,0
admin.,33,4,4.963,0
admin.,45,8,4.963,0
technician,53,11,4.963,0
blue-collar,55,4,4.963,0
admin.,30,4,4.963,0
admin.,37,3,4.963,0
blue-collar,44,3,4.963,0
services,44,7,4.963,0
admin.,45,12,4.963,0
admin.,30,12,4.963,0
admin.,42,4,4.963,0
technician,34,3,4.963,0
technician,38,2,4.963,0
blue-collar,50,5,4.963,0
technician,32,5,4.963,0
entrepreneur,48,7,4.963,0
technician,41,4,4.963,0
admin.,35,12,4.963,1
blue-collar,50,5,4.963,0
technician,38,2,4.963,0
technician,30,2,4.963,0
admin.,33,10,4.963,0
admin.,29,6,4.963,0
technician,35,3,4.963,0
technician,48,4,4.963,0
technician,31,3,4.963,0
management,44,5,4.963,0
technician,48,3,4.963,0
self-employed,43,3,4.963,0
blue-collar,47,4,4.963,0
technician,33,5,4.963,0
technician,31,3,4.963,0
technician,33,7,4.963,0
technician,35,5,4.963,0
admin.,35,4,4.963,0
technician,32,7,4.963,0
blue-collar,49,5,4.963,0
technician,49,6,4.963,0
technician,45,3,4.963,0
services,48,3,4.963,0
technician,30,2,4.963,0
self-employed,53,6,4.963,0
services,52,2,4.963,0
admin.,33,6,4.963,0
admin.,33,9,4.963,0
admin.,31,2,4.963,0
admin.,27,4,4.963,0
admin.,41,5,4.963,0
admin.,31,4,4.963,0
technician,34,9,4.963,0
services,52,5,4.963,0
blue-collar,44,2,4.963,0
admin.,31,6,4.963,0
admin.,35,1,4.963,0
admin.,35,1,4.963,0
management,37,1,4.963,0
technician,40,1,4.963,0
technician,40,1,4.963,0
admin.,35,1,4.963,0
technician,40,1,4.963,0
unknown,58,10,4.963,1
blue-collar,44,5,4.963,0
technician,37,1,4.963,0
admin.,31,1,4.963,0
admin.,33,2,4.963,0
admin.,31,1,4.963,0
admin.,31,1,4.963,0
technician,31,1,4.963,0
unknown,49,1,4.963,0
entrepreneur,35,1,4.963,0
blue-collar,46,12,4.963,0
admin.,45,1,4.963,0
admin.,31,1,4.963,0
technician,32,5,4.963,0
blue-collar,44,1,4.963,0
admin.,31,1,4.963,0
admin.,34,1,4.963,0
technician,36,1,4.963,0
technician,36,1,4.963,0
technician,31,1,4.963,0
admin.,37,1,4.963,0
self-employed,49,9,4.963,0
retired,56,1,4.963,0
technician,54,1,4.963,0
technician,54,1,4.963,0
technician,54,1,4.963,0
technician,54,1,4.963,0
technician,54,1,4.963,0
admin.,29,4,4.963,0
admin.,33,2,4.963,0
management,42,1,4.963,0
technician,32,1,4.963,0
admin.,39,1,4.963,0
admin.,36,4,4.963,0
admin.,31,4,4.963,0
technician,46,2,4.963,0
blue-collar,59,1,4.963,0
admin.,33,1,4.963,0
self-employed,52,1,4.963,0
management,42,1,4.963,0
management,48,1,4.963,0
management,48,1,4.963,0
management,48,1,4.963,0
management,48,1,4.963,0
self-employed,32,7,4.963,0
technician,31,1,4.963,0
services,49,3,4.963,0
technician,31,1,4.963,0
admin.,35,2,4.963,0
technician,31,1,4.963,0
technician,32,1,4.963,0
technician,31,1,4.963,0
admin.,41,1,4.963,0
technician,33,6,4.963,0
self-employed,52,1,4.963,0
admin.,37,2,4.963,0
management,31,1,4.963,0
retired,58,2,4.963,0
management,36,2,4.963,0
technician,33,1,4.963,0
management,29,1,4.963,0
admin.,36,2,4.963,0
management,29,1,4.963,0
admin.,45,4,4.963,1
admin.,31,2,4.963,0
technician,31,1,4.963,0
admin.,38,1,4.963,0
services,44,2,4.963,0
admin.,49,8,4.963,0
technician,32,10,4.963,0
admin.,50,4,4.963,0
unknown,45,3,4.963,0
technician,33,1,4.963,0
technician,33,1,4.963,0
admin.,32,6,4.963,0
admin.,36,1,4.963,0
housemaid,54,2,4.963,0
technician,31,1,4.963,0
technician,33,1,4.963,0
admin.,34,1,4.963,0
technician,44,1,4.963,0
technician,30,1,4.963,0
technician,34,1,4.963,0
technician,34,1,4.963,0
technician,34,1,4.963,0
admin.,30,2,4.963,0
admin.,58,1,4.963,0
self-employed,30,1,4.963,0
admin.,32,3,4.963,0
technician,32,2,4.963,0
blue-collar,49,4,4.963,0
self-employed,54,3,4.963,0
management,48,2,4.963,0
admin.,39,8,4.963,0
admin.,30,5,4.963,0
admin.,32,3,4.963,0
admin.,33,1,4.963,0
blue-collar,46,2,4.963,0
technician,38,1,4.963,0
admin.,32,1,4.963,0
housemaid,47,1,4.963,0
technician,36,1,4.963,0
technician,31,2,4.963,0
technician,55,2,4.963,0
technician,36,1,4.963,0
blue-collar,47,1,4.963,0
admin.,36,3,4.963,0
management,48,3,4.963,0
technician,29,3,4.963,0
blue-collar,46,1,4.963,0
blue-collar,46,1,4.963,0
admin.,56,1,4.963,0
admin.,35,1,4.963,0
technician,33,1,4.963,0
technician,48,2,4.963,0
technician,33,1,4.963,0
admin.,40,1,4.963,0
technician,30,2,4.963,0
admin.,33,1,4.963,0
admin.,33,1,4.963,0
admin.,59,1,4.963,0
technician,45,4,4.963,0
technician,33,1,4.963,0
management,31,2,4.963,0
technician,36,2,4.963,0
technician,50,1,4.963,0
admin.,52,3,4.963,0
technician,37,1,4.963,0
technician,58,3,4.963,0
technician,33,1,4.963,0
self-employed,30,2,4.963,0
services,47,1,4.963,0
blue-collar,50,1,4.963,0
self-employed,58,4,4.963,0
admin.,31,2,4.963,0
admin.,30,3,4.963,0
blue-collar,44,2,4.963,0
technician,30,13,4.963,0
admin.,31,2,4.963,0
technician,34,2,4.963,0
admin.,33,6,4.963,0
admin.,32,2,4.963,0
admin.,41,17,4.963,0
admin.,52,2,4.963,0
admin.,36,13,4.963,0
entrepreneur,35,3,4.963,1
admin.,42,7,4.963,0
admin.,58,4,4.963,0
technician,38,4,4.963,0
technician,32,2,4.963,0
admin.,36,3,4.963,0
admin.,36,2,4.963,0
technician,54,2,4.963,1
admin.,36,1,4.963,0
technician,42,1,4.963,0
technician,32,1,4.963,0
technician,37,3,4.963,0
admin.,47,1,4.963,0
admin.,46,2,4.963,0
self-employed,37,1,4.963,0
unknown,44,1,4.963,0
technician,31,2,4.963,0
services,49,3,4.963,0
admin.,52,1,4.963,0
blue-collar,59,1,4.963,0
blue-collar,54,1,4.963,0
technician,33,2,4.963,0
blue-collar,54,1,4.963,0
admin.,30,2,4.963,0
admin.,43,1,4.963,0
admin.,43,1,4.963,0
technician,33,3,4.963,0
retired,58,1,4.963,0
technician,29,1,4.963,0
admin.,31,2,4.963,0
admin.,31,2,4.963,0
technician,48,1,4.963,0
technician,48,1,4.963,0
admin.,34,3,4.963,0
technician,41,2,4.963,0
admin.,34,2,4.963,0
services,47,2,4.963,0
admin.,32,1,4.963,0
admin.,29,1,4.963,0
technician,48,1,4.963,0
technician,48,1,4.963,0
technician,52,10,4.963,0
admin.,49,4,4.963,0
unemployed,36,1,4.963,0
admin.,40,1,4.963,0
blue-collar,59,1,4.963,0
admin.,40,1,4.963,0
technician,32,1,4.963,0
admin.,54,1,4.963,0
admin.,40,1,4.963,0
admin.,40,1,4.963,0
admin.,30,5,4.963,0
management,32,1,4.963,0
admin.,32,4,4.963,0
blue-collar,49,1,4.963,0
unemployed,31,1,4.963,0
unemployed,31,1,4.963,0
blue-collar,49,1,4.963,0
management,40,2,4.963,0
unemployed,47,1,4.963,0
technician,30,1,4.963,0
unknown,49,2,4.963,0
technician,30,1,4.963,0
blue-collar,45,7,4.963,0
admin.,59,2,4.963,0
technician,33,1,4.963,0
technician,33,3,4.963,0
blue-collar,41,1,4.963,0
technician,30,1,4.963,0
technician,30,1,4.963,0
technician,30,1,4.963,0
technician,30,1,4.963,0
technician,30,1,4.963,0
technician,30,1,4.963,0
technician,33,1,4.963,0
management,31,2,4.963,0
blue-collar,50,2,4.963,0
